label	text_a
1	地段非常棒.住的是高级商务间.感觉房间有些小.另空调`的制冷效果也不行.不过门童和服务生很热情.而且有免费水果.地毯和装修有些陈旧~~~
1	不错的书，就是还没有好好推广起来，虽然不及不生病的智慧那样火，但更加的贴近我们的生活，给我们细心地指导
0	书写得很好，就是中间有很多页码混乱，看得时候颠来倒去-麻烦！想调换，又怕连这本也没了。但愿当当网的“当”不是上当的“当”。
1	印象最深的是,拉开窗帘时的感觉--外面是一高尔夫球场--很惬意!房间也不错,就是停车不太方便--太远了,刚好又碰到下雨.
0	我是个带有强烈的主观色彩的人，说的很武断，不能从大局出发，不能从文学和时事上看问题。只是一个局外人的想法。因为色戒引起的热潮，再一次把张爱玲的书翻了出来，觉得不够，还是再当当上面买会了今生今世。看了一遍，里面最引人注目的自然是民国女子，其实，除了这篇，还有蛮多值得一读的，比如写母亲，写童年，故乡。但是，凡是涉及到他写的其他女子的，我就不能看下去。关键在于，他不是多情，而是觉得自己很无辜。他不明白为什么他不能和爱玲说小周呢，为什么爱玲要吃醋，为什么范先生他们也吃醋，呵呵，他爱的人真不少，可是但凡离开了，身边有了新的女子，他马上就可以接着去爱上。不打算批驳，因为很容易被人冠以“女权主义”，我向来都觉得这个词很古怪，人，就是要互相尊重的，什么权都无所谓的。但是，我已经把这本书置之高楼了。文采是有文采，但是这世上有文采的男人也不只他一个，独独因为是爱玲不能忘却的，我才关注而已。
1	总体性价比比较强。2999的价钱买这样的本本也就可以了，回来装了系统感觉很超值。
0	1、机身较小，散热差，右掌托较热 2、价钱还是贵的说，要是能在便宜1000 我再买台 3、为什么非要绑定全球通！强烈要求取消限制，不都是上网费嘛，绑谁不是绑呀 4、显卡性能还没测试，估计好不了
1	其他都可以,尽管不够5星标准,但还是很干净宽敞,最不能忍受的在度假区吃的自助海鲜晚餐,整个被苍蝇包围了,眼看着食物上落满了苍蝇,花了不少钱,落了一肚火....过道的海滩很美,很静,
0	无论硬件、软件都非常令人失望的一家酒店。看了前面朋友们的评论，本不愿入住这家屯河华美达的，但由于旅游旺季订房不易的原因，只得前来。入住一晚即离开，建议朋友们不要随便来尝试了。该店大堂偏狭。房间面积不小，但家具少且残旧，感觉清冷空荡。地毯较脏，装修暗旧。洗手间小，浴具洁具颜色陈脏，毛巾邋遢。电视节目奇少。服务意识极差，前台和大堂副理态度倨傲、俾睨房客，且争风好辩。接线生宛若生手，答非所问。仅门童主动为客户拿行李，尚显敬业。早餐的感觉像在招待所一般。向来该酒店内部缺少培训，上下人员完全没有以客为尊的思想。不知道华美达在中国的品牌管理是由什么人操作的。根本够不上四星，听说比起三星的新融大厦也要差一截。也望携程能够加强调研，多为客户提供更加准确的信息。
1	刘林是坚强的，就像在文章中那位医生说的那样，在医院这个地方，是最能体现一个人是不是真的坚强。刘林是属于坚强的那种人，坚强变成了她的一种保护色。然而她的坚强又让人心疼，人们想靠近她却又靠不近。我佩服文章中刘林的坚强，因为要当像她那种坚强的女人，真的是需要把眼泪和孤单都伪装起来的。尽管现在的女生也都很勇敢。但是要做到独立坚强的却没有几个。这是本好书，一本让人看后会有所深思的好书。
1	明晓溪书中的女孩都会有不少朋友，尤其是闺中密友。感情都像《旋风少女》里百草和晓萤那样，完全不会有妒忌之类的负面情绪，相互扶持、相互鼓励着一同成长，温暖感人。
0	看到一半的时候,有几页纸是空白的,蛮好的一本书就这样中间断了一截.想退货,可是已经在书上做了笔记.
1	酒店的地理位置不错,出门就是公园,就是房间偏小,早餐还可以.
0	用餐一般，价格比一般稍贵，签单付账时千万注意，因为它没有明细，只会写"零点餐"然后一个总金额"如"零点餐－－1032.00"). 如果是集团划账请千万注意多收费现象,而且周期很长,可能会花一个月时间在对账上. (请分清是销售在和您对账而不是财务).
0	内容一般般; 印刷制作很恶劣, 不知用的什么垃圾纸墨, 很臭, 恶臭, 根本不得近身...
0	第三次入住该酒店，以前的经历都还可以，所以一直都选择该酒店，不过这次遇到了不能刷卡，感觉是酒店为了节约手续费故意的，幸好现金有结余，不然真的很麻烦，下回不想住了。
0	我订的行政房，房间很小，而且楼比较旧，除了能上网没觉得跟普标有什么差别。 酒店本身也很小。
0	光驱对少数几张盘声音响的惊人，但大多数光盘都很轻，大概是那几张盘有问题吧
0	看到了书，首先感觉内容杂乱，一开始好几页互相吹捧的话，然后好几十页废话，接下去一会儿谈谈这个、一会儿谈谈那个，还偏要按个标题，把每段里面的话重写一边，浪费纸张，（如果要着重表示完全可以用黑体加粗印刷），人为增加篇幅，增加页数，提高定价。内容也不实用，感觉上当了。
1	总的来说很满意。距离市中心稍微有点儿远，房间干净，整洁。我住的大床房，面积稍小。服务很好，帮我免费洗了内衣，每天送水果（2个香蕉加2个苹果），服务员很有礼貌。缺点是早餐不丰富，1楼的餐厅价格太高。
1	4月份回青岛顺便带朋友去玩的，为他们选择的就是该酒店，房间干净整洁，但是卫生间的设施太简陋，房间内有小冰箱，考虑的比较周到，如果卫生间设备好一点就更好了！服务人员的态度非常好，没有给我们青岛人丢脸，电话随叫随到。
0	酒店地理位置还不错，交通比较便利。但酒店外观、房间设施比较陈旧。
1	通过本书看到了俞敏洪老师的个人成长过程，也明白了其实每个人都有自己不同的经历，在不同时期和不同阶段都会碰到不同的情形，能不能跨的过去关键还是自己的心态，一种积极向上的心态对一个人的整个人生而言是非常有帮助的！本书还特别讲述了大学生的就业问题，里面的不少问题都是现在很多大学生所碰到的，不仅对大学生有帮助，对我们年轻人都是很有启迪作用的，是一部非常棒的书！！
1	写的确实很朴实，建议大家认真阅读一下，肯定会有不一样的收货！
0	房间隔音真差，隔壁有人鱼水之欢，让我一夜没有睡好！房价也不算低，只比华阳便宜了50来块钱！
0	我三个星期前定的货，配送公司星期六送货我没在公司，他们说三天后会再送，结果竟然给我当作退货处理了，耽误了我的时间，还让我评价，我评价个P，气死我了！以后再不在当当买书了～～～
1	挺好看的，模样挺招人喜欢。功能也很齐全，用起来也很舒适。价格比国美那些便宜200吧，因为不送鼠标和原装包包。
1	我和LD总共住了7天6晚，每天有2块巧克力送，酒店的早餐很好。服务员很热情，只要你出去，回来后房间就打扫。不管出去几次，这点很好，很负责！床很大，枕头也是超大的，很舒服！总体感觉不错！没有不满意的地方！
1	性价比很高，不经常玩游戏的朋友可以试试，我月份帮同事买了一个联想的，配置基本一致，花了4500。
0	分区不合理，必须重新分区 没有驱动盘 物流服务不到位，让门卫代签了，都没有验货。
0	我买的这个笔记本上门写的Vista家庭高级版，结果拿到手是basic版的，
0	酒店员工态度超级恶劣。特别是前台。餐厅没有接待客人就坐。最气愤的是话还没说完就把电话挂了。劝大家最好是不要去，不然会被气死，交通又不方便，周围环境复杂。
0	买了此书，装帧还行，没有彩色插页，书的文字内容略显空洞，总之在这么多类似书籍里，这个价位，还是不值得购买的。
0	之前住过三次,房间,早餐,服务都很好,所以这次又入住了,没想到, 这次房间(九楼)非常差,应该是老装修了,还不如对面的三星的紫薇酒店,和之前住的房间天壤之别,同志们预定的时候千万注意挑选楼层 自助早餐的水准大不如从前 服务水准还好, 再也不会住了
0	预装的VISTA系统HOME版很鸡肋，还不如直接装旗舰版，或者XP专业版。 换XP的时候为了驱动很是头疼了一番。想换XP的，先提前准备好驱动吧。
